# power spectrum of chi
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.734857e-01   nan   3.780458e-04   0.000000e+00   4008
  4.746049e-01   nan   2.790638e-04   0.000000e+00   2904
  4.755625e-01   nan   2.853525e-04   0.000000e+00   3144
  4.766526e-01   nan   2.974829e-04   0.000000e+00   3200
  4.777806e-01   nan   2.933902e-04   0.000000e+00   3312
  4.787919e-01   nan   2.364594e-04   0.000000e+00   2832
  4.799210e-01   nan   3.402799e-04   0.000000e+00   3984
  4.809693e-01   -nan   2.766315e-04   0.000000e+00   2238
  4.819263e-01   nan   3.255477e-04   0.000000e+00   3984
  4.831137e-01   -nan   3.093673e-04   0.000000e+00   3384
  4.841001e-01   nan   2.891748e-04   0.000000e+00   3048
  4.851301e-01   nan   2.655189e-04   0.000000e+00   3096
  4.862059e-01   nan   3.009577e-04   0.000000e+00   3708
  4.872755e-01   -nan   2.852671e-04   0.000000e+00   2784
  4.882691e-01   nan   2.963045e-04   0.000000e+00   3648
  4.893977e-01   nan   3.049612e-04   0.000000e+00   3888
  4.905989e-01   nan   3.255551e-04   0.000000e+00   2958
  4.914956e-01   nan   2.778915e-04   0.000000e+00   3264
  4.925763e-01   nan   3.067843e-04   0.000000e+00   3160
  4.935972e-01   nan   2.780346e-04   0.000000e+00   3736
  4.945649e-01   nan   2.533546e-04   0.000000e+00   3216
  4.957061e-01   nan   3.104725e-04   0.000000e+00   4032
  4.968963e-01   nan   2.834557e-04   0.000000e+00   3528
  4.979111e-01   nan   2.502104e-04   0.000000e+00   3192
  4.989256e-01   -nan   2.740250e-04   0.000000e+00   3456
  5.000261e-01   nan   2.841350e-04   0.000000e+00   3060
  5.011292e-01   nan   3.378692e-04   0.000000e+00   4518
  5.022041e-01   nan   3.009977e-04   0.000000e+00   3528
  5.031921e-01   nan   2.527855e-04   0.000000e+00   3024
  5.042455e-01   -nan   3.422615e-04   0.000000e+00   3672
