# power spectrum of hij
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.268815e-01   1.354889e-24   2.129084e-04   7.153862e-26   216
  4.276334e-01   1.255703e-24   2.124592e-04   4.491433e-26   360
  4.289721e-01   1.190097e-24   2.073582e-04   4.596432e-26   312
  4.301803e-01   1.085760e-24   0.000000e+00   6.936183e-26   48
  4.308767e-01   1.133483e-24   2.223178e-04   3.645387e-26   432
  4.321240e-01   1.191242e-24   3.708284e-04   4.277487e-26   414
  4.328606e-01   1.315898e-24   0.000000e+00   5.031711e-26   312
  4.342347e-01   1.094227e-24   3.253813e-04   3.345916e-26   528
  4.351620e-01   1.226079e-24   1.707976e-04   4.696207e-26   264
  4.362761e-01   1.259534e-24   2.025191e-04   4.660788e-26   480
  4.377318e-01   1.240417e-24   0.000000e+00   6.077020e-26   288
  4.383604e-01   1.191090e-24   2.176005e-04   5.515304e-26   168
  4.395105e-01   1.114442e-24   3.444610e-04   4.031679e-26   504
  4.408036e-01   1.266102e-24   5.298191e-09   8.578334e-26   144
  4.416171e-01   1.016690e-24   2.212265e-04   3.513781e-26   464
  4.428396e-01   1.046847e-24   3.246624e-04   3.890958e-26   432
  4.434197e-01   1.084796e-24   0.000000e+00   5.708410e-26   192
  4.449189e-01   9.548617e-25   2.406833e-04   3.742143e-26   396
  4.458042e-01   9.404548e-25   2.162000e-04   4.223226e-26   288
  4.466990e-01   9.936436e-25   2.135686e-04   3.795064e-26   336
  4.481283e-01   1.005262e-24   1.352359e-04   3.620052e-26   432
  4.490354e-01   9.709208e-25   3.505126e-04   3.795388e-26   360
  4.500539e-01   1.093012e-24   2.073334e-04   4.270236e-26   384
  4.515004e-01   8.233895e-25   1.830116e-04   5.317435e-26   198
  4.521974e-01   9.740549e-25   2.080246e-04   2.867312e-26   552
  4.534970e-01   9.096857e-25   2.912202e-04   3.433779e-26   432
  4.545821e-01   9.815980e-25   6.422377e-09   6.372473e-26   168
  4.554927e-01   9.146395e-25   3.610065e-04   3.365520e-26   480
  4.566974e-01   1.046778e-24   6.357829e-09   7.750626e-26   120
  4.572396e-01   8.815589e-25   2.948545e-04   3.706677e-26   336
  4.585628e-01   8.851298e-25   2.080152e-04   2.780301e-26   672
  4.598711e-01   9.051300e-25   3.025866e-04   2.826625e-26   528
  4.604805e-01   7.507303e-25   0.000000e+00   4.309560e-26   168
  4.618883e-01   8.936908e-25   3.375333e-04   3.447612e-26   456
  4.627474e-01   8.737764e-25   2.061344e-04   4.732218e-26   168
  4.636392e-01   8.916692e-25   2.057643e-04   2.951461e-26   504
  4.651216e-01   7.648725e-25   2.647872e-04   3.297148e-26   336
  4.660180e-01   8.511765e-25   1.908802e-04   3.766853e-26   312
  4.670124e-01   7.799612e-25   1.865029e-04   3.057553e-26   504
  4.683210e-01   7.478319e-25   1.294009e-04   2.975250e-26   432
  4.689362e-01   8.106248e-25   1.999672e-04   2.930347e-26   312
  4.702151e-01   7.047936e-25   2.049761e-04   2.847865e-26   384
  4.715504e-01   6.422781e-25   1.741510e-04   4.186158e-26   126
  4.723748e-01   7.072495e-25   3.057676e-04   2.548301e-26   492
  4.734278e-01   7.000960e-25   1.958445e-04   2.493003e-26   528
  4.747438e-01   6.889282e-25   1.989360e-04   2.466259e-26   480
  4.755596e-01   7.686059e-25   2.748289e-04   2.681060e-26   432
  4.767402e-01   7.233922e-25   2.161166e-04   2.594880e-26   440
  4.781114e-01   7.337516e-25   1.074739e-04   3.244397e-26   312
  4.786259e-01   7.482487e-25   1.610586e-04   2.714399e-26   480
  4.796813e-01   6.864037e-25   3.153497e-04   2.324661e-26   408
  4.812233e-01   8.059729e-25   1.888588e-04   3.437259e-26   360
  4.818747e-01   6.826378e-25   1.822418e-04   2.893435e-26   408
  4.830820e-01   5.877130e-25   1.854542e-04   2.123378e-26   456
  4.844414e-01   7.367773e-25   1.772485e-04   3.968259e-26   264
  4.851959e-01   6.874016e-25   1.923591e-04   2.694996e-26   384
  4.862943e-01   6.588830e-25   3.238501e-04   2.037624e-26   672
  4.875640e-01   6.425161e-25   1.937042e-04   3.514421e-26   240
  4.882967e-01   6.358948e-25   1.965613e-04   2.851079e-26   264
  4.893308e-01   5.613932e-25   2.424259e-04   1.745440e-26   624
  4.908739e-01   4.837751e-25   0.000000e+00   2.918839e-26   150
  4.914232e-01   6.144712e-25   2.716574e-04   2.059524e-26   600
  4.925819e-01   6.039786e-25   1.874909e-04   1.877358e-26   672
  4.938939e-01   5.784900e-25   1.763484e-04   2.401968e-26   336
  4.946248e-01   6.263234e-25   1.918157e-04   2.400604e-26   408
  4.957926e-01   5.662312e-25   1.913639e-04   2.277225e-26   408
  4.970915e-01   6.493289e-25   9.676385e-05   2.985798e-26   360
  4.978921e-01   5.796977e-25   3.552857e-04   2.138549e-26   456
  4.988592e-01   5.695009e-25   1.932065e-04   2.524621e-26   384
  5.000902e-01   5.121923e-25   1.783541e-04   2.475338e-26   348
  5.007554e-01   5.447557e-25   2.198754e-04   1.959854e-26   576
  5.020050e-01   5.900391e-25   1.810385e-04   2.191254e-26   504
  5.032833e-01   5.355738e-25   2.553443e-04   2.191312e-26   432
  5.043991e-01   6.016110e-25   3.473946e-04   2.107216e-26   576
  5.051948e-01   4.538566e-25   8.173934e-09   2.391727e-26   264
  5.064571e-01   5.128146e-25   2.764393e-04   1.650131e-26   768
  5.075549e-01   4.263852e-25   3.721752e-04   1.988410e-26   240
  5.084277e-01   5.682110e-25   3.282233e-04   3.970299e-26   192
  5.096990e-01   5.286432e-25   2.416124e-04   1.958684e-26   504
  5.106418e-01   5.942279e-25   3.255818e-04   1.992879e-26   590
  5.115460e-01   4.597868e-25   3.647966e-04   1.837353e-26   384
  5.126798e-01   4.694224e-25   3.048625e-04   1.926345e-26   504
  5.140486e-01   4.621360e-25   2.933830e-04   1.631586e-26   648
  5.153764e-01   4.436341e-25   7.967896e-05   1.566823e-26   504
  5.159117e-01   5.111637e-25   1.817627e-04   3.020396e-26   312
  5.168569e-01   4.979317e-25   2.618753e-04   1.664210e-26   576
  5.181545e-01   4.527378e-25   1.822405e-04   2.597342e-26   240
  5.189109e-01   4.956576e-25   1.841453e-04   1.714090e-26   552
  5.199816e-01   4.783520e-25   1.729082e-04   1.754362e-26   600
  5.215067e-01   4.317258e-25   2.111937e-04   1.477469e-26   600
  5.224237e-01   4.599749e-25   3.382099e-04   1.818739e-26   312
  5.233368e-01   4.912849e-25   2.945474e-04   1.912045e-26   480
  5.244775e-01   3.968259e-25   1.837693e-04   1.518562e-26   576
  5.254818e-01   4.662929e-25   2.959085e-04   1.733891e-26   408
  5.263729e-01   2.997051e-25   3.451909e-04   1.394771e-26   216
  5.275243e-01   5.171170e-25   2.643774e-04   1.841707e-26   516
  5.287578e-01   4.671630e-25   2.522429e-04   1.593057e-26   744
  5.300304e-01   4.785589e-25   1.684760e-04   1.860008e-26   462
  5.307494e-01   3.487243e-25   1.712315e-04   1.320671e-26   432
  5.318647e-01   3.546437e-25   1.588547e-04   1.073383e-26   648
  5.331761e-01   3.757500e-25   2.324340e-04   1.531899e-26   528
  5.342295e-01   4.281240e-25   2.799086e-04   1.591394e-26   600
  5.352820e-01   5.201935e-25   3.528915e-04   2.340526e-26   240
